state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-05-31,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.0,9.0,0,50.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-05-31,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.0,9.0,0,50.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-05-31,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.0,9.0,0,50.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-05-31,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.0,9.0,0,50.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-05-31,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.0,9.0,0,50.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-05-31,Micrograms/cubic meter (LC),No Events,1,100.0,Y,9.0,9.0,0,50.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-01,Micrograms/cubic meter (LC),No Events,24,100.0,Y,12.166667,20.0,16,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.1,12.1,0,57.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.1,12.1,0,57.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.1,12.1,0,57.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-06-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.1,12.1,0,57.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-06-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.1,12.1,0,57.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-06-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.1,12.1,0,57.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-06-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.1,12.1,0,57.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-01,Micrograms/cubic meter (LC),No Events,1,100.0,Y,12.1,12.1,0,57.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-02,Micrograms/cubic meter (LC),No Events,24,100.0,Y,10.458333,18.0,1,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.4,10.4,0,53.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.4,10.4,0,53.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.4,10.4,0,53.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-06-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.4,10.4,0,53.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-06-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.4,10.4,0,53.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-06-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.4,10.4,0,53.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-06-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.4,10.4,0,53.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-02,Micrograms/cubic meter (LC),No Events,1,100.0,Y,10.4,10.4,0,53.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-03,Micrograms/cubic meter (LC),No Events,23,96.0,Y,6.347826,13.0,19,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-03,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.3,6.3,0,35.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-03,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.3,6.3,0,35.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-03,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.3,6.3,0,35.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-06-03,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.3,6.3,0,35.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-06-03,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.3,6.3,0,35.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-06-03,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.3,6.3,0,35.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-06-03,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.3,6.3,0,35.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-03,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.3,6.3,0,35.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-04,Micrograms/cubic meter (LC),No Events,24,100.0,Y,8.708333,16.0,6,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-04,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.7,8.7,0,48.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-04,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.7,8.7,0,48.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-04,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.7,8.7,0,48.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-06-04,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.7,8.7,0,48.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-06-04,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.7,8.7,0,48.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-06-04,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.7,8.7,0,48.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-06-04,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.7,8.7,0,48.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-04,Micrograms/cubic meter (LC),No Events,1,100.0,Y,8.7,8.7,0,48.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-05,Micrograms/cubic meter (LC),No Events,24,100.0,Y,6.083333,12.0,5,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.0,6.0,0,33.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.0,6.0,0,33.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.0,6.0,0,33.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-06-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.0,6.0,0,33.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-06-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.0,6.0,0,33.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-06-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.0,6.0,0,33.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-06-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.0,6.0,0,33.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-05,Micrograms/cubic meter (LC),No Events,1,100.0,Y,6.0,6.0,0,33.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-06,Micrograms/cubic meter (LC),No Events,24,100.0,Y,4.416667,7.0,0,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-06,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.4,4.4,0,24.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-06,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.4,4.4,0,24.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-06,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.4,4.4,0,24.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,2025-06-06,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.4,4.4,0,24.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,2025-06-06,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.4,4.4,0,24.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,2025-06-06,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.4,4.4,0,24.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,2025-06-06,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.4,4.4,0,24.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,2025-06-06,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.4,4.4,0,24.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,1,1 HOUR,,2025-06-07,Micrograms/cubic meter (LC),No Events,24,100.0,Y,4.375,8.0,16,,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,2025-06-07,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.3,4.3,0,24.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,2025-06-07,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.3,4.3,0,24.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
06,069,0002,88101,3,36.843425,-121.3621,NAD83,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,2025-06-07,Micrograms/cubic meter (LC),No Events,1,100.0,Y,4.3,4.3,0,24.0,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,Hollister,1979 Fairview Rd,California,San Benito,Hollister,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-07-23
